brand,eans,file_urls,files,model,model_2,product,product_lang,product_parent,source,thumb,type,url
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/products/flex.pdf/freestyle-flex-product-leaflet.pdf?uuid=jcr:04513a9b-1f9a-42d4-a9f7-c11a7aeb4be4,,Freestyle Flex,,Breast Pumps,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/flex/freestyle/Freestyle-Flex-with-pump-set-pump-in-front-8-with-NEW--2-.jpg/jcr:content/Freestyle-Flex-with-pump-set-pump-in-front-8-with-NEW.jpg,Instructions for use,https://www.medela.com/breastfeeding/products/breast-pumps/freestyle-flex
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/products/flex/ME12_06_Education-piece-for-Flex_shield-fitting-importance_12.03.18.pdf/medela-why-breast-shield-is-key-to-successful-pumping.pdf?uuid=jcr:ed3e15f6-f07a-4f70-bd4e-499417e6f87d,,Freestyle Flex,,Breast Pumps,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/flex/freestyle/Freestyle-Flex-with-pump-set-pump-in-front-8-with-NEW--2-.jpg/jcr:content/Freestyle-Flex-with-pump-set-pump-in-front-8-with-NEW.jpg,Instructions for use,https://www.medela.com/breastfeeding/products/breast-pumps/freestyle-flex
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/products/personal-fit-breast-shield.pdf/medela-personalfit-plus-breast-shield-factsheet.pdf?uuid=jcr:3935a4b8-8fda-4cc6-85ab-b18e534ea467,,Freestyle Flex,,Breast Pumps,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/flex/freestyle/Freestyle-Flex-with-pump-set-pump-in-front-8-with-NEW--2-.jpg/jcr:content/Freestyle-Flex-with-pump-set-pump-in-front-8-with-NEW.jpg,Instructions for use,https://www.medela.com/breastfeeding/products/breast-pumps/freestyle-flex
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/products/flex/ME12_06_Commercial-Flex_12.03.18_V1.pdf/medela-personalfit-flex-breast-shield-technology.pdf?uuid=jcr:be6cf17f-3351-4362-a55c-9e6d8347997a,,Freestyle Flex,,Breast Pumps,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/flex/freestyle/Freestyle-Flex-with-pump-set-pump-in-front-8-with-NEW--2-.jpg/jcr:content/Freestyle-Flex-with-pump-set-pump-in-front-8-with-NEW.jpg,Instructions for use,https://www.medela.com/breastfeeding/products/breast-pumps/freestyle-flex
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/general/EU-Declaration-of-Conformity-Freestyle-Hands-Free-20220425-.pdf/eu-declaration-of-conformity-freestyle-hands-free.pdf?uuid=jcr:fef8c186-c75a-458d-83ab-8267b233669f,,Freestyle Flex,,Breast Pumps,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/flex/freestyle/Freestyle-Flex-with-pump-set-pump-in-front-8-with-NEW--2-.jpg/jcr:content/Freestyle-Flex-with-pump-set-pump-in-front-8-with-NEW.jpg,Instructions for use,https://www.medela.com/breastfeeding/products/breast-pumps/freestyle-flex
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/products/flex.pdf/201-0535-2023-06-d-falt-ifu-personalfit-plus-multi.pdf?uuid=jcr:0459d567-b844-462e-9ec3-1334ca3d27d5,,PersonalFit Flex,,Breast Pumps,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/flex/personal_fit_flex_side_2017_lying.jpg/jcr:content/personal_fit_flex_side_2017_lying.jpg,Instructions for use,https://www.medela.com/breastfeeding/products/breast-pumps/personalfit-flex-breast-shield
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/products/flex/ME_12_07_Flex_A5-mini-brochure_12.03.18.pdf/medela-flex-technoology-range-brochure.pdf?uuid=jcr:32984e94-e5ed-49ab-b793-7c56ab1af121,,PersonalFit Flex,,Breast Pumps,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/flex/personal_fit_flex_side_2017_lying.jpg/jcr:content/personal_fit_flex_side_2017_lying.jpg,Instructions for use,https://www.medela.com/breastfeeding/products/breast-pumps/personalfit-flex-breast-shield
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/products/flex/ME12_06_Education-piece-for-Flex_shield-fitting-importance_12.03.18.pdf/medela-why-breast-shield-is-key-to-successful-pumping.pdf?uuid=jcr:ed3e15f6-f07a-4f70-bd4e-499417e6f87d,,PersonalFit Flex,,Breast Pumps,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/flex/personal_fit_flex_side_2017_lying.jpg/jcr:content/personal_fit_flex_side_2017_lying.jpg,Instructions for use,https://www.medela.com/breastfeeding/products/breast-pumps/personalfit-flex-breast-shield
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/products/personal-fit-breast-shield.pdf0/breast-shield-fitting-flyer.pdf?uuid=jcr:b51c9d9d-06f9-4875-9977-da8283ff8606,,PersonalFit Flex,,Breast Pumps,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/flex/personal_fit_flex_side_2017_lying.jpg/jcr:content/personal_fit_flex_side_2017_lying.jpg,Instructions for use,https://www.medela.com/breastfeeding/products/breast-pumps/personalfit-flex-breast-shield
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/products/flex.pdf/medela-swing-swingmaxi-flex-instructions-for-use.pdf?uuid=jcr:29ee18e6-b6da-498f-8389-b5f9491549d0,,Swing Flex,,Breast Pumps,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/flex/swing/swing_flex_key_2017.tif/jcr:content/swing_flex_key_2017.png,Instructions for use,https://www.medela.com/breastfeeding/products/breast-pumps/swing-flex
