brand,file_urls,files,model,product,product_lang,source,thumb,type,url
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2059.pdf,,LRI-13DGR,Lavadora Automatica,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/LRI-13DGR-1.png,infomail,https://latam.indurama.com/pe/productos/lri-13dgr
indurama.com,https://latam.indurama.com/sites/default/files/User%20Manual%20LRI-13BLA%20LRI-13DGR%20LRI-15DGR.pdf,,LRI-13BLA,Lavadora Automatica,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/LRI-13BLA-1.png,manual,https://latam.indurama.com/pe/productos/lri-13bla
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2060.pdf,,LRI-13BLA,Lavadora Automatica,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/LRI-13BLA-1.png,infomail,https://latam.indurama.com/pe/productos/lri-13bla
indurama.com,https://latam.indurama.com/sites/default/files/MANUAL%20DE%20USUARIO%20RI-389_RI-389D.pdf,,RI-389,Refrigeradora,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/RI-389-1.png,manual,https://latam.indurama.com/pe/productos/ri-389
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2057.pdf,,RI-389,Refrigeradora,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/RI-389-1.png,infomail,https://latam.indurama.com/pe/productos/ri-389
indurama.com,https://latam.indurama.com/sites/default/files/MANUAL%20DE%20USUARIO%20RI-389_RI-389D.pdf,,RI-389D,Refrigeradora,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/RI-389D-1.png,manual,https://latam.indurama.com/pe/productos/ri-389d
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2058.pdf,,RI-389D,Refrigeradora,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/RI-389D-1.png,infomail,https://latam.indurama.com/pe/productos/ri-389d
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2128.pdf,,RI-639DN,Refrigeradora,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/IMG-11.png,infomail,https://latam.indurama.com/pe/productos/ri-639dn
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2266.pdf,,RI-289DBL,Refrigeración,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1-RI-289DBL.png,infomail,https://latam.indurama.com/pe/productos/ri-289dbl
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2267.pdf,,RI-289D,Refrigeración,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1-RI-289D.png,infomail,https://latam.indurama.com/pe/productos/ri-289d
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2268.pdf,,RI-439,Refrigeración,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1-RI439-FRONTAL-CERRADA.png,infomail,https://latam.indurama.com/pe/productos/ri-439
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2269.pdf,,RI-439D,Refrigeración,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1-RI-439D-FRONTAL-CERRADA.png,infomail,https://latam.indurama.com/pe/productos/ri-439d
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2270.pdf,,RI-698,Refrigeración,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1-RI-439.png,infomail,https://latam.indurama.com/pe/productos/ri-698
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2271.pdf,,RI-698N,Refrigeración,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1-RI-698N-ANGULO-DERECHA.png,infomail,https://latam.indurama.com/pe/productos/ri-698n
